Kinetic energy (J),Arbitrary start time (ms),Average dx/dt (m/s),S13 dx/dt (m/s),S15 dx/dt (m/s),S16 dx/dt (m/s),S17 dx/dt (m/s),S18 dx/dt (m/s),S19 dx/dt (m/s),S20 dx/dt (m/s),S21 dx/dt (m/s),S22 dx/dt (m/s),S23 dx/dt (m/s)
1.5300584866065516,15.0,3.5978684310427953,3.6156390106309675,3.594957479911511,3.562653820400113,3.596121645290861,3.611627010047197,3.625145095340837,3.610275387406261,3.5547812736881617,3.593292021458692,3.6141915662533495
1.5261020190925552,15.100000000000001,3.5932136861995376,3.614164139209389,3.5909139961266985,3.55842858275413,3.5897969781056505,3.6079571912681665,3.6194571313284416,3.6062762233648407,3.54512920808237,3.590033247527242,3.6099801642284426
1.5218953847770091,15.200000000000001,3.5882579996269373,3.612249076445447,3.586668310286893,3.5542880977162787,3.5833021307631836,3.603851258359793,3.613186963268514,3.6010114995803058,3.5351283045239854,3.5871471938189754,3.6057471615059846
1.5175892421114245,15.3,3.5831779867693188,3.6099276895412338,3.582322723826618,3.550121202079986,3.5768611354329893,3.5995782619982144,3.6067857159297425,3.594821779613437,3.5253942003202057,3.5845990074294005,3.6013681515213527
1.5133532145846995,15.4,3.578173652652123,3.607231532620687,3.577919042851261,3.545853947950844,3.5707053280098604,3.595441460099492,3.6007430179692492,3.5881569324725544,3.516565368735668,3.5823282210502723,3.596791674761345
1.5093532147401285,15.5,3.573441722247933,3.6041799563564716,3.573462654573416,3.5414539267184306,3.565058569146129,3.591720155599671,3.595519015293473,3.5815353271224772,3.509203851580664,3.5802542066254657,3.592029559463126
1.5057252676702695,15.600000000000001,3.5691444984308354,3.6008112504866965,3.5689470833681414,3.536933226473492,3.5601192851020307,3.5886183080559815,3.591453416774368,3.575440703841548,3.5036693952047377,3.578293650573312,3.587158664428043
1.5025470238921994,15.700000000000001,3.565375682229456,3.5971762716330993,3.5643572628321296,3.5322986625503874,3.5560197698577105,3.5862362279600686,3.588719440672787,3.57024395607358,3.5000494755006595,3.5763512880236137,3.582304467190522
1.4998284075912351,15.8,3.5621487360191937,3.5932808114295196,3.5597330962711395,3.5275612184663503,3.5528166928275033,3.584540054478009,3.5872797982073164,3.566166906193655,3.498176624037128,3.5743117287266957,3.577620429554611
1.4975121131203264,15.9,3.5593970300600146,3.5890960739048383,3.5551431511480707,3.5227302763916115,3.5504831562131405,3.583388283858366,3.5868797749268966,3.563245411684091,3.497662880478559,3.5720771362297343,3.5732641557648437
1.4954962428957512,16.0,3.557000488890526,3.5846239003000275,3.550702085525939,3.517824695937192,3.548899934667032,3.5825503882567884,3.587117476479204,3.561339361087727,3.4979664270046427,3.5696015129751073,3.569379106671602
1.493657470406874,16.1,3.5548130790705317,3.579865849670125,3.546529159213959,3.5128902755444775,3.5478508066124856,3.5817718515675208,3.5875092652007763,3.5601957783346854,3.498521710155742,3.5668874969001196,3.5661085975054285
1.4918763253132037,16.2,3.5526929388435753,3.574867153152934,3.5427118656814525,3.5080229275597636,3.547057858909751,3.580828657394943,3.5875741325110195,3.5594984554261493,3.498809354008372,3.5639903330683302,3.5635686507230395
1.49007131242804,16.3,3.550543096642694,3.5697594139252375,3.5393024221796656,3.503395417632577,3.5462398527885295,3.5795672505780773,3.586944491033289,3.55891287454075,3.4984350309553203,3.561033843854387,3.5618403689391136
1.4882116616064802,16.400000000000002,3.5483268162107438,3.5647063983485,3.5362393353203867,3.4992428091623107,3.5451521364175775,3.5779562886675045,3.5854393430399196,3.5581809958113246,3.4971815025641173,3.558189239289971,3.5609801134858237
1.4863291539088193,16.5,3.5460818847817306,3.5599358924411155,3.5333746494528793,3.4958651442569955,3.5436484538512456,3.5760864210816523,3.58306594942324,3.5571629125653828,3.495024711547601,3.555658161750835,3.560996551446363
1.4845034334989766,16.6,3.5439033150498225,3.55576580829212,3.530450825224888,3.4935736570962628,3.5417065408323776,3.574130372293678,3.5799993064027946,3.555830775503535,3.4921243361843746,3.5536334499549986,3.5618180787131966
1.4828432376920995,16.7,3.541921096893146,3.552524236818511,3.527227388765836,3.4926097850671023,3.5394182583688814,3.572290758386214,3.5765269966383473,3.5542706671838125,3.4887593935655015,3.552269139544149,3.5633143445931075
1.4814483918428283,16.8,3.5402548397412827,3.5504919404228423,3.5235678576934117,3.493087701570901,3.5369394811532526,3.570723178488504,3.5729155364338228,3.5526426029978713,3.4852813961014273,3.551635132188165,3.565263570362629
1.480377783863099,16.900000000000002,3.53897537900313,3.5499068585498255,3.5194799821424696,3.4949486631454785,3.5344391064749545,3.5694704046975922,3.569364769883061,3.551079960213213,3.4820324754905556,3.5516737647258316,3.56735780470832
1.4796368543780303,17.0,3.538089639089204,3.5508563523460572,3.5151966882346093,3.4979383078625825,3.532061798938925,3.5684662281299895,3.565949237045527,3.5496678887976834,3.4792926360664036,3.5522246833663123,3.56924257010395
1.479175254245275,17.1,3.5375377097298006,3.5532812594674517,3.5111693234044195,3.501654775935676,3.5298792882695254,3.5675336213403286,3.5625978594002965,3.548426845007851,3.477243994334927,3.5530364024457533,3.5705537276917836
1.4789002907310913,17.2,3.5372088984530143,3.5569803368183677,3.508015598928764,3.5056102536167506,3.527888418008628,3.566444677122047,3.559168852752817,3.5472931378597092,3.4759462268458634,3.553796601088846,3.570944881488356
1.4786981782815678,17.3,3.5369671856117755,3.561610817876511,3.506388092690613,3.5092901856402703,3.526035170794343,3.564983158349162,3.5554908578170745,3.5461680555662767,3.4753583917255497,3.554210991953078,3.5701361337048754
1.4784537452850426,17.400000000000002,3.536674838183597,3.566710761766496,3.5068631042155536,3.512217951636571,3.5242360710871496,3.5629862550858267,3.551441767367401,3.544937949161989,3.475329147762423,3.554039765235087,3.567985608517472
1.4780690136959378,17.5,3.536214641485917,3.5717340247662266,3.509835527171858,3.514016882033288,3.5224153776930636,3.5604077513987824,3.5470111025840776,3.5435049337654743,3.4755979503089938,3.5531410956081237,3.5644817695292774
1.4774889210814455,17.6,3.5355206504452186,3.5761399792606996,3.51539142420545,3.514456283148106,3.5205570898277885,3.5573222389819086,3.5423211050475754,3.5418324756777917,3.475890924719252,3.551494135709175,3.559800847874436
1.4767026198090227,17.7,3.5345797451317496,3.579442128778294,3.5232679387802492,3.5134676668933613,3.518710986600594,3.5539291590071236,3.537613057044849,3.5399398194532647,3.4759522886803467,3.549195878302283,3.5542785277771265
1.4757552721703406,17.8,3.5334457954323257,3.5813154962078326,3.5329262248841484,3.5111491659698,3.5170113982018294,3.5505248131385208,3.5332343150433996,3.537924583482485,3.475567525567172,3.546440271982659,3.5483641598454034
1.4747442848470975,17.900000000000002,3.532235269204808,3.581649292705617,3.5436211646127855,3.5077520438158123,3.515630036814446,3.5474531029977285,3.529574690397615,3.5359574836455874,3.474634043951042,3.5434898545132807,3.542590978594161
1.473786348287281,18.0,3.5310878814886424,3.5805631506086795,3.5545225452533606,3.5036284164902005,3.5147239653598623,3.5450211302974264,3.52696242314711,3.5342365744786672,3.473154155644052,3.5406217566609746,3.53744469694608
1.4729954725962942,18.1,3.530140313231518,3.5783189063469614,3.564844536318043,3.499189587260403,3.5144266954715837,3.5434533381543485,3.52563377174978,3.5329471597116378,3.4712292775730162,3.5380704758170065,3.5332893839123956
1.472461184197496,18.2,3.529500024746098,3.5752753227949485,3.5739545342879753,3.4948440475351528,3.514787206107612,3.5428592526584577,3.525685602953003,3.532241365788208,3.4690396668263617,3.5360028245718365,3.530310423937421
1.4722241448093802,18.3,3.5292159207546066,3.571821841193139,3.5814178983627127,3.4909758787356826,3.515760568930559,3.5431850446615396,3.5270365121998695,3.5321885801202395,3.466811733982141,3.5344868181822573,3.5284743311779168
1.4722621023453015,18.400000000000002,3.5292614163665057,3.5682611187972335,3.5869528073174135,3.487899920458417,3.5172191241865,3.5442356221265565,3.529459587137856,3.5327565047650875,3.46479361897697,3.5334854593417173,3.5275504005573013
1.472489042425476,18.5,3.5295334127743656,3.5647994041612607,3.590431400579101,3.485797664358088,3.5189737496744002,3.545697594615161,3.532600095451711,3.533817213798228,3.4631990252561713,3.5328726857526846,3.527145294096853
1.4727609734314886,18.6,3.529859304932471,3.5615255106300885,3.5918132452574674,3.484715887384951,3.5208013286244424,3.5471781198912264,3.53601583209287,3.5351319127123713,3.4621641128147904,3.532453463814603,3.52679363610189
1.4728961263254183,18.7,3.530021265958168,3.5584115857038916,3.5911150533397476,3.4845521042227716,3.522468459344067,3.5482575923594037,3.539234135919754,3.5363829770709696,3.4617295702655757,3.5319954077623508,3.5260657735931447
1.4727021063364938,18.8,3.529788758984008,3.555348345162668,3.588406201325722,3.485063454652206,3.5237656649728835,3.5485619991742516,3.541809610626286,3.5372163530864134,3.4618182241643045,3.5312717031768117,3.5246260334985338
1.4720069273977328,18.900000000000002,3.5289555543459805,3.552191415235875,3.5837670263656602,3.4859110664517767,3.5245207387445605,3.5478197127416067,3.5433844845560354,3.5372946035822803,3.4622490441841056,3.5300995956076933,3.522317855990208
1.4706897107117356,19.0,3.5273762684685037,3.548828599069123,3.577307813649111,3.4867114320893644,3.524605162637512,3.545910127170764,3.5437189962845093,3.536337732177129,3.4627767898892166,3.528375274930047,3.519190756788261
1.4687038558082457,19.1,3.5249939767960994,3.5452103721728587,3.569234840926294,3.4870845401716655,3.5239184558632943,3.542891513047733,3.5427280050213437,3.5341607529948202,3.4631374459467144,3.52608281182644,3.515491029989835
1.4660829196921261,19.200000000000003,3.5218473555850878,3.5413572123797064,3.559874236648182,3.4867161211933673,3.5223797644441803,3.5389766641935454,3.540489205494067,3.5307284422554077,3.463070636224089,3.5232975595493046,3.5115837134690215
1.4629288742689437,19.3,3.5180569672207347,3.5373486597784574,3.5496616968281507,3.4854014009595313,3.51992387369411,3.5344913902416817,3.537198596004499,3.526136084907809,3.4623812910227945,3.520139718429404,3.507886960340911
1.459395906758377,19.400000000000002,3.5138063524557213,3.5332564049813784,3.539121391037737,3.4830610647030795,3.516501635362956,3.5298387782817624,3.5331717849161834,3.5205933822696935,3.460964944121557,3.5167378820937203,3.50481625678914
1.4556734975501695,19.5,3.5093222449452774,3.529156807227777,3.528806256988345,3.479780985417065,3.5121104612556016,3.525419802950195,3.528799612966408,3.5144309299959238,3.45880531367622,3.513221509075311,3.5026907698999272
1.451961651443769,19.6,3.5048451494354054,3.525130072283004,3.5191927765655926,3.4757937295538985,3.5068265072883826,3.5215871230819986,3.524490138745945,3.5080424403956973,3.4559893677799356,3.5096889968217644,3.5017103418378372
1.4484456544029236,19.700000000000003,3.5005989992660735,3.5211948749877267,3.5106041270500006,3.4714268535639263,3.5008339102352144,3.5185994577368676,3.5206543436509166,3.501860769080067,3.452670404050097,3.5062068111880214,3.5019384411178995
