Arbitrary start time (ms),Average dx/dt (m/s),S13 dx/dt (m/s),S15 dx/dt (m/s),S16 dx/dt (m/s),S17 dx/dt (m/s),S18 dx/dt (m/s),S19 dx/dt (m/s),S20 dx/dt (m/s),S21 dx/dt (m/s),S22 dx/dt (m/s),S23 dx/dt (m/s),Simulated time 1 (ms), Simulated speed 1 (m/s), Simulated current 1 (A),Simulated time 2 (ms), Simulated speed 2 (m/s), Simulated current 2 (A),Simulated time 3 (ms), Simulated speed 3 (m/s), Simulated current 3 (A),Simulated time 4 (ms), Simulated speed 4 (m/s), Simulated current 4 (A),Simulated time 5 (ms), Simulated speed 5 (m/s), Simulated current 5 (A),Unnamed: 15
44.8,5.760210938982017,5.779531914735802,5.786764938963031,5.718002156726019,5.745225990531657,5.781449296286045,5.772834735819691,5.7678692101675955,5.721272446022973,5.773134372917759,5.756024327649594,,,,,,,,,,,,,,,,
44.90000000000001,5.7571867673167185,5.778208552795383,5.781249890703014,5.713470702086859,5.741892168667397,5.781360759114142,5.769777238391618,5.7649868574260426,5.715829692582992,5.7707546830347445,5.7543371283649725,,,,,,,,,,,,,,,,
45.0,5.7549809397884255,5.778595288354444,5.7765503530371864,5.710006432479823,5.739208084950298,5.781589332126321,5.767422247503594,5.762869697596852,5.709760969610734,5.769221231272588,5.754585760952415,,,,,,,,,,,,,,,,
45.1,5.753677895505303,5.780506932340825,5.772723405046753,5.707807931765793,5.737326698638363,5.7819885642522415,5.765881850975415,5.761627157291236,5.703571409051571,5.768539080197121,5.756805925493728,,,,,,,,,,,,,,,,
45.2,5.753258411679946,5.7835777971102456,5.769693333774746,5.706929723315688,5.736292735545142,5.782423638804464,5.765238920707935,5.761211668072241,5.697772964939307,5.768604451007558,5.7608388835221325,,,,,,,,,,,,,,,,
45.3,5.753618465293631,5.787320987433422,5.7673278338908265,5.707261859444432,5.736075274021295,5.7827796328130665,5.765547752070978,5.761455262915666,5.692820567560781,5.769253844035921,5.766341638749918,,,,,,,,,,,,,,,,
45.40000000000001,5.7545901762958085,5.791227061320183,5.76551977578743,5.708542065790829,5.736575983416522,5.782988418147688,5.766803771910082,5.762093534382705,5.6890747624428935,5.770292212759618,5.7727841770001245,,,,,,,,,,,,,,,,
45.5,5.755968926962135,5.7947296970045885,5.764213541048213,5.710437574868032,5.737643576799036,5.783063744363635,5.768965396724019,5.762833595999335,5.686759244597518,5.771514217106027,5.779528681110951,,,,,,,,,,,,,,,,
45.6,5.757560439479411,5.797314992340549,5.7634567529033855,5.712630374544978,5.739087166759652,5.783056852173228,5.771979097286032,5.7634457062404225,5.6859243038071625,5.772763023055751,5.7859461256829325,,,,,,,,,,,,,,,,
45.7,5.759201292079468,5.798597711456186,5.7633618862261695,5.714845026458143,5.7407164605466,5.7829971497561194,5.775732529557848,5.763835673918555,5.68648483494775,5.773962499680583,5.7914791482467125,,,,,,,,,,,,,,,,
45.8,5.7607569769340525,5.798329274868598,5.764011350893905,5.716863421366786,5.742373796149257,5.782909486085094,5.780021373993923,5.7640370519048405,5.688240219164534,5.775077618851702,5.795706176061869,,,,,,,,,,,,,,,,
45.90000000000001,5.762131998966364,5.796461287521097,5.76541602444292,5.7185811368687,5.743906336419236,5.782816569016303,5.784598593148592,5.764177896313759,5.690889419648621,5.776112931627727,5.7983597946566805,,,,,,,,,,,,,,,,
46.0,5.763257412887692,5.793060717650581,5.7674617658567,5.7199684622035605,5.745181933756789,5.782676293411957,5.789217852939832,5.764443319123198,5.694074959425117,5.77712496104091,5.799363863468278,,,,,,,,,,,,,,,,
46.1,5.764089524270271,5.788352684016449,5.7699104834465,5.721034256901993,5.746146018231068,5.7824001360385795,5.793614600397985,5.765015777842683,5.697439529443338,5.778152984327796,5.798828772056315,,,,,,,,,,,,,,,,
46.2,5.764599161823725,5.782684645277077,5.772382729734721,5.721814565343499,5.7468218177915045,5.7819036364331335,5.797529962333219,5.7660057212957625,5.700688062123393,5.779198151575548,5.796962326329383,,,,,,,,,,,,,,,,
46.3,5.764753696987668,5.776429169785733,5.774416278739022,5.722344833092227,5.747247161107912,5.7811197749604775,5.800764635120501,5.767372927543709,5.703598673282336,5.780226039832832,5.794017476411923,,,,,,,,,,,,,,,,
46.40000000000001,5.764535194894553,5.769989405256193,5.775568418126347,5.722680926868527,5.747491086693918,5.7800186495038695,5.803175697995258,5.768967089601466,5.7060181993692325,5.781171432404737,5.790271043125988,,,,,,,,,,,,,,,,
46.5,5.7639434663793585,5.763759624854691,5.775474508551332,5.7228712884956465,5.747662209613629,5.778603234277687,5.804654819600353,5.770573017179923,5.707896876038611,5.781958450050763,5.785980635130959,,,,,,,,,,,,,,,,
46.6,5.76299139304308,5.758108542962196,5.773937563312591,5.722948273262437,5.747864475724279,5.7769369779155735,5.8050987525878135,5.771927293082348,5.709255639327588,5.7825104012267765,5.7813260110292,,,,,,,,,,,,,,,,
46.7,5.761711440362832,5.75333358153427,5.7709481280722965,5.722972762794262,5.7481501344930805,5.7751541652426175,5.804428547616684,5.7727848532870265,5.710141203755146,5.7827773897115025,5.776423637121416,,,,,,,,,,,,,,,,
46.8,5.760155450383698,5.749612410814798,5.766727195565191,5.723010314138214,5.748490208628827,5.7734026302769115,5.802613802265005,5.772971018512981,5.710583766840621,5.782752834146953,5.771390322647457,,,,,,,,,,,,,,,,
46.90000000000001,5.758389254596651,5.74700039185479,5.7616862052723885,5.7230847200123725,5.748810390315449,5.771820712759062,5.799631390326068,5.772434599213176,5.710610494245267,5.782462069287082,5.766351572680838,,,,,,,,,,,,,,,,
47.0,5.756485442450836,5.745436706213929,5.756335996322668,5.723161449742356,5.748999574326326,5.770514445202202,5.79552125561077,5.771240944928375,5.7102415132838535,5.781950325459276,5.7614522134185835,,,,,,,,,,,,,,,,
47.1,5.754513019884628,5.744715247244705,5.751233721478688,5.723155704951187,5.748871762364848,5.7695525235142275,5.7904460930886374,5.7695421457829115,5.7094595720123,5.781262234490732,5.756891193918031,,,,,,,,,,,,,,,,
47.2,5.7525360462684905,5.744496191381764,5.74686452378399,5.7229332004395195,5.748240190772668,5.76894760094388,5.7846897634196415,5.7675670472395995,5.708238893208549,5.780458315487184,5.752924736008088,,,,,,,,,,,,,,,,
47.3,5.750620164305412,5.744436183128535,5.74356506568882,5.722319659123858,5.746989814169985,5.768636583746746,5.778636174283467,5.765589724691273,5.70658953709296,5.7796140811741505,5.749824819954318,,,,,,,,,,,,,,,,
47.40000000000001,5.748819964522865,5.744226268851443,5.7414663237569865,5.72114544014125,5.745076307273742,5.768544692992702,5.772721525397697,5.763874863059021,5.704546427707107,5.778783924492194,5.747813871556509,,,,,,,,,,,,,,,,
47.5,5.747185178735568,5.743655478149897,5.740486791901964,5.719316626600749,5.742543810923003,5.768603821602032,5.767409838258407,5.762608754034838,5.702169682562102,5.778023024001367,5.747033959321307,,,,,,,,,,,,,,,,
47.6,5.74575987163965,5.7426459353017165,5.740335845562022,5.716849600664892,5.739546415454817,5.768734553495112,5.763105272561238,5.7618920340733615,5.699555669980732,5.7773998645761315,5.747533524726472,,,,,,,,,,,,,,,,
47.7,5.7445764423247345,5.741303094678877,5.740599276729036,5.713867950349659,5.736339898083832,5.7688489637594165,5.760047973347019,5.761736029319713,5.696824274903472,5.776954107703153,5.74924285437317,,,,,,,,,,,,,,,,
47.8,5.743653804795081,5.739927352916089,5.740828870127706,5.710595186152493,5.733219008870214,5.768884738714467,5.758287309047153,5.7620405092477025,5.694121817468678,5.776666529849143,5.751966725557172,,,,,,,,,,,,,,,,
47.90000000000001,5.742992882932255,5.738890693005551,5.740611500768416,5.707335895955175,5.730455462012349,5.768797933871563,5.757701644795143,5.7626287832486645,5.691596987038403,5.776480812123287,5.755429116503995,,,,,,,,,,,,,,,,
48.0,5.742578912797472,5.738584780170988,5.739684663408986,5.704423279648104,5.728243369458261,5.768520087486143,5.758022242419948,5.763310239809765,5.689382581566408,5.7762944221813175,5.759323461824812,,,,,,,,,,,,,,,,
48.1,5.74238471062961,5.739354787372526,5.737990715317216,5.702121582433912,5.72670827533313,5.767981547473204,5.758884607476893,5.763937669991725,5.687594986485018,5.775951312024692,5.763321622387774,,,,,,,,,,,,,,,,
48.2,5.742378963450655,5.741430156644305,5.7356937168672815,5.700595672472396,5.725853828204326,5.7671506958156495,5.759929829367657,5.7644265670550725,5.686325280162075,5.77529055691554,5.7670933310022345,,,,,,,,,,,,,,,,
48.3,5.742527091192829,5.7448610308433725,5.733127617282952,5.699901249286145,5.725551996174097,5.766041003288767,5.760908407124084,5.764760614944816,5.685599303410647,5.774173547980416,5.7703461415929995,,,,,,,,,,,,,,,,
48.40000000000001,5.74280015144292,5.749496792294402,5.730736149330773,5.699973392354258,5.725626838758791,5.764700388260232,5.761712916942153,5.7650119544812854,5.685382710864084,5.772532840301045,5.77282753084217,,,,,,,,,,,,,,,,
48.5,5.743175638643726,5.755030551012629,5.728983832710192,5.700629504212152,5.72589841071801,5.763219931040572,5.762381662651541,5.765292929971343,5.6856091685617685,5.7703838498546345,5.774326545704419,,,,,,,,,,,,,,,,
48.6,5.743634206100321,5.761054903377504,5.728241495845686,5.70161416577816,5.726209699894702,5.761758500519085,5.763082651769599,5.765680668782072,5.686173547155256,5.767832904931373,5.774693522949757,,,,,,,,,,,,,,,,
48.7,5.744159292327219,5.767117969116788,5.728691895946557,5.702668255055251,5.726449284376094,5.760525009536487,5.764060948933837,5.766172225105896,5.6869454533629735,5.765084690378165,5.7738771914601505,,,,,,,,,,,,,,,,
48.8,5.7447300951760045,5.772758545661366,5.730305597026991,5.7035573696720725,5.726597750389551,5.7596870769061805,5.765550032337336,5.766693517046303,5.6878002130563985,5.762403813211398,5.771947036452451,,,,,,,,,,,,,,,,
48.90000000000001,5.745314945822838,5.777588072657591,5.732868300150478,5.704088267600702,5.726719355472545,5.7593694867976035,5.767652140785695,5.7670882307332985,5.6886557779942635,5.7600622798379435,5.769057546198274,,,,,,,,,,,,,,,,
49.0,5.745871239478585,5.7813244297675,5.7360154407804265,5.704145675430659,5.726900071160919,5.7596625352642885,5.770318457975469,5.767128054328742,5.689453859188293,5.7582920216362465,5.765471849253293,,,,,,,,,,,,,,,,
49.1,5.74634703464704,5.7837512625142775,5.739324003569728,5.703721143866693,5.727216297182005,5.760568873874212,5.773333671680068,5.766588090608712,5.690148267647553,5.75726977482629,5.76154896070086,,,,,,,,,,,,,,,,
49.2,5.746683118759002,5.784708015773507,5.742378542032732,5.702889702325656,5.7277511557994165,5.761997388462823,5.776335721345567,5.765319024240915,5.690729900759785,5.757081584267898,5.757640152581708,,,,,,,,,,,,,,,,
49.3,5.746819056296737,5.784110812976,5.7448503437593725,5.701767678624837,5.728554242805167,5.763780155459534,5.778868572555046,5.763287422888719,5.691188915557298,5.757720078065749,5.7540623402756585,,,,,,,,,,,,,,,,
49.40000000000001,5.74670179191257,5.781964275744611,5.7465016616496944,5.700521646466093,5.729604659155488,5.765726044161919,5.780489119681603,5.760571441136454,5.691509677291273,5.759068160827048,5.751061233011519,,,,,,,,,,,,,,,,
49.5,5.746303939509369,5.778330011032272,5.7471904876224515,5.699363476036134,5.730833408120026,5.767639369822012,5.780907448590659,5.757375798683148,5.691668048711224,5.76094211065317,5.74878923582259,,,,,,,,,,,,,,,,
49.6,5.745628801959891,5.773361235307397,5.746876332612553,5.698483154644529,5.732159993760155,5.76931246665834,5.780006552605932,5.754006627615359,5.69164486328402,5.763142657558098,5.74729413555253,,,,,,,,,,,,,,,,
49.7,5.744712275589997,5.767337902408775,5.745588261191705,5.698015301792744,5.733497329813821,5.770597301288212,5.777864547491849,5.7507962162715165,5.691431477888052,5.765444081388415,5.7465503363648684,,,,,,,,,,,,,,,,
49.8,5.743635792462294,5.760692771682563,5.743431501620483,5.698059455917589,5.734740420332236,5.771440217217907,5.774771330205062,5.748026966803431,5.6910239105972735,5.767639996967494,5.746531353278903,,,,,,,,,,,,,,,,
49.90000000000001,5.742514578955038,5.753957221123822,5.740584279462104,5.698647988868522,5.7358038466987376,5.771840264226067,5.77117484529857,5.7459033908035675,5.690422233621299,5.769590258761758,5.747221460685928,,,,,,,,,,,,,,,,
50.0,5.741481661920937,5.747666858187991,5.737331133041841,5.699716353358448,5.7366408721453634,5.771862372172454,5.767561544616461,5.744533347723695,5.689638489858796,5.771237631164251,5.74862801694008,,,,,,,,,,,,,,,,
50.1,5.740681070400587,5.742353290361114,5.73405877605274,5.70113224996567,5.73724117046607,5.771652739997085,5.764375103272932,5.743914249574523,5.688702073839928,5.772581508600871,5.750799541874933,,,,,,,,,,,,,,,,
50.2,5.740242840848089,5.738444104665753,5.7311965378819485,5.7027159065292,5.7376159421123205,5.771391331669923,5.761988406406835,5.743950371223838,5.687625881134701,5.7736903361388885,5.753809590717488,,,,,,,,,,,,,,,,
50.3,5.7402666929364745,5.7361754972161565,5.729174674031135,5.704275235395478,5.7378103100391575,5.7712549600041765,5.7606354718423125,5.744520121039111,5.686427641335691,5.774699728648164,5.757693289813353,,,,,,,,,,,,,,,,
50.40000000000001,5.740810253999952,5.7355446506952665,5.728363755647316,5.705619695254264,5.737926636088338,5.771390690521866,5.7603859666057335,5.7455493233187624,5.685162725016945,5.775757700874469,5.762401395976559,,,,,,,,,,,,,,,,
50.5,5.7418776564656415,5.736335396228305,5.729003274216331,5.7066039965526505,5.738078866293512,5.771900303379431,5.761180982306491,5.747003290863807,5.683919616674644,5.776986537942218,5.7677643001990235,,,,,,,,,,,,,,,,
50.6,5.743419500773162,5.738193333636281,5.731139736368568,5.707170708373956,5.738364043927339,5.772823812909968,5.762849833812259,5.7488889395001515,5.682807675751016,5.7784457451763895,5.77351117827568,,,,,,,,,,,,,,,,
50.7,5.745338787448539,5.740640902656202,5.734618526926575,5.70736418250943,5.7388584706872106,5.77411530487621,5.765156930599862,5.7512717548401096,5.6819781812519725,5.780102773820608,5.779280846317197,,,,,,,,,,,,,,,,
50.8,5.7474955661235185,5.7431796545809055,5.7391359516163964,5.707296205362532,5.7395964559081625,5.775653630593473,5.767807802316558,5.754218405973356,5.6816094283725045,5.781830843237803,5.784627283273497,,,,,,,,,,,,,,,,
50.90000000000001,5.749726377960299,5.745411239006794,5.744297567923247,5.707115938563,5.740544305912528,5.777296323546249,5.770477397345313,5.7577364132275255,5.681874436869074,5.783408236129452,5.7891019210798085,,,,,,,,,,,,,,,,
51.0,5.751868294912492,5.747114538356874,5.749665306592084,5.707009762618164,5.741585624864293,5.778905593382835,5.772882942764403,5.7617364377658244,5.682909119918863,5.784543558631651,5.792330064229934,,,,,,,,,,,,,,,,
51.1,5.753761703118718,5.748239213600759,5.7548208573258055,5.707141542578771,5.742546859074316,5.78035265281,5.774770989203665,5.7660281396736695,5.684763753737749,5.784931847540923,5.794021175641503,,,,,,,,,,,,,,,,
51.2,5.755270451411241,5.7489196214335205,5.759391870924282,5.707597442901835,5.743250853120805,5.781545020987954,5.775943747205878,5.770336647790493,5.687403996398197,5.784322366828411,5.793992946521034,,,,,,,,,,,,,,,,
51.3,5.756297336716843,5.749478690854181,5.7630860188244295,5.708375955275479,5.74351703625593,5.782464710332651,5.776296263401668,5.774307256136023,5.6906864670678,5.782556396235753,5.792204572784502,,,,,,,,,,,,,,,,
51.40000000000001,5.7567790963613685,5.750293823030924,5.765690461609955,5.709407720973567,5.743191735614978,5.7831301493388985,5.775820505775823,5.777560361585023,5.694352486066926,5.7795992497388,5.7887444698787975,,,,,,,,,,,,,,,,
51.5,5.7566869955170095,5.7517143619098245,5.7670323649015875,5.710554632822897,5.7422022763652825,5.783541795172032,5.7745919606422325,5.779772819847556,5.698077379647432,5.775576098732313,5.783806265128937,,,,,,,,,,,,,,,,
51.6,5.756021224918091,5.753972182418583,5.767019767707846,5.711613467407577,5.740556352899778,5.783683617549236,5.772739010728122,5.7807073351379525,5.701503816276393,5.770757366146716,5.777659332908693,,,,,,,,,,,,,,,,
51.7,5.754817074737562,5.757116568815443,5.7656838314438845,5.712376908640929,5.738304961910906,5.7835362544345275,5.770447490821033,5.780246111234082,5.704305577546457,5.765503193273224,5.770649849255112,,,,,,,,,,,,,,,,
51.8,5.753138672217313,5.76097299979478,5.763149227647494,5.712688007958042,5.735539089953767,5.783022758960618,5.767958475484653,5.778414040815459,5.706230123432598,5.760213552021649,5.763198446104076,,,,,,,,,,,,,,,,
51.90000000000001,5.751066768404673,5.765121352264208,5.759626171311089,5.7124413075505975,5.732400780202119,5.782003301391468,5.76551640456621,5.775370886341994,5.707145529351699,5.75529060667248,5.755751344394872,,,,,,,,,,,,,,,,
52.0,5.748705760490594,5.7690048379443,5.755456967181777,5.711576393791923,5.7290402091437675,5.780365752065227,5.763343290374342,5.771398842285981,5.707064029935854,5.751057616056251,5.7487496661265185,,,,,,,,,,,,,,,,
52.1,5.746176672858969,5.772013795436072,5.751017351461834,5.71010365346331,5.725606666494919,5.778057409303419,5.761667633511088,5.766849386482256,5.706098403883124,5.747729620994568,5.742622807559093,,,,,,,,,,,,,,,,
52.2,5.743604643110522,5.773591703991553,5.746636281660763,5.708114183275208,5.722243318738101,5.775072866650599,5.760704532673979,5.7620964641973895,5.704421176551883,5.745421151625414,5.737744751740315,,,,,,,,,,,,,,,,
52.3,5.7411061564913215,5.773352505967585,5.74255386970703,5.7057403310214525,5.719118691312537,5.77149157528749,5.7605928181471935,5.757502013768552,5.702212358093682,5.7441474277764035,5.734349973831292,,,,,,,,,,,,,,,,
52.40000000000001,5.738790136093201,5.771174511339844,5.738888101205766,5.703125349773026,5.7164121874544715,5.76753020365158,5.761399694473942,5.753365834518268,5.699616605947263,5.743867710004457,5.732521162563393,,,,,,,,,,,,,,,,
52.5,5.736763834016982,5.767281690357724,5.735639618758461,5.700442802251594,5.714283466188142,5.763506034294728,5.763149998563341,5.749890403232717,5.696709957237604,5.744520896962063,5.7322134723234575,,,,,,,,,,,,,,,,
52.6,5.735130055111358,5.762237387188356,5.732707721383356,5.6979182800953385,5.712883768008915,5.75977750945794,5.765782580627791,5.7472014404886576,5.693515214255861,5.7460383548631215,5.733238294744246,,,,,,,,,,,,,,,,
52.7,5.733995080250727,5.75688150017505,5.729979713055805,5.6957739785395995,5.712342557222152,5.756713650422464,5.769168172376522,5.7453512540418,5.690059298641878,5.748378532591523,5.735302145440477,,,,,,,,,,,,,,,,
52.8,5.733482743403921,5.752221376797713,5.727428849980192,5.694216663081428,5.71273124890309,5.754677595269419,5.773147564122615,5.744348219256558,5.6864365285544025,5.7515279362969025,5.738091451776887,,,,,,,,,,,,,,,,
52.90000000000001,5.73373665054183,5.7492896769094886,5.725169069691397,5.693449394233148,5.714034555213122,5.75398976803212,5.777570187011183,5.744190270796827,5.682832644362869,5.755479566773665,5.741361372394471,,,,,,,,,,,,,,,,
53.0,5.734907639789583,5.7489715085234865,5.723438957544551,5.693644180462749,5.716175819501479,5.754869789545984,5.782318678916857,5.7448923986110625,5.67954090992322,5.760235145584551,5.744989009281888,,,,,,,,,,,,,,,,
53.1,5.737143808620647,5.751847259623282,5.722602641073199,5.6948732009627765,5.719050077814651,5.7574762249116205,5.7873155350234855,5.746517010226859,5.676962053561689,5.765796934946768,5.748997148062139,,,,,,,,,,,,,,,,
53.2,5.740583891125183,5.758104774618355,5.723110551003977,5.697110027345621,5.72251352827613,5.761942825321066,5.792594049253593,5.749178695610175,5.67552103296874,5.772177759548191,5.753585667305975,,,,,,,,,,,,,,,,
53.3,5.7453375817645504,5.76756334635815,5.725387520942724,5.700261755161883,5.726420456393107,5.768366347307228,5.798286841064288,5.7530350461309565,5.675538478856603,5.779416622181724,5.759099403248852,,,,,,,,,,,,,,,,
53.40000000000001,5.751483957595783,5.779727028023393,5.729756876236088,5.704177507397624,5.7307116973966075,5.776856888715093,5.804613773742749,5.758294598545153,5.677165020417314,5.7875957942941385,5.765940391189655,,,,,,,,,,,,,,,,
53.5,5.759082059286089,5.793883367892767,5.736399121112874,5.708690332875057,5.735448666488714,5.78756945369816,5.811898936745028,5.765192013310361,5.680340980391975,5.796888808346357,5.774508911999606,,,,,,,,,,,,,,,,
53.6,5.768180142155467,5.809337838765434,5.745326634449903,5.713667144535808,5.7408089003696485,5.800696372586009,5.820522641638039,5.773960946990662,5.6847758321468485,5.807560972151981,5.785144137920332,,,,,,,,,,,,,,,,
53.7,5.778850771888017,5.825602388856981,5.7564307971075594,5.719112336059716,5.747098827998009,5.816455498343843,5.830914302446291,5.7848586376205215,5.689993873251885,5.819947826739002,5.79809323045635,,,,,,,,,,,,,,,,
53.8,5.791216095926718,5.842492229124732,5.769518609970822,5.725169174034313,5.754773123169462,5.8351108620929635,5.8435319261222425,5.798121484949732,5.695462172481941,5.834478352476327,5.813503024844638,,,,,,,,,,,,,,,,
53.90000000000001,5.805464320025567,5.860171979435452,5.78439693973832,5.7320980141746025,5.7643747806402015,5.856944840930798,5.8588477981156215,5.813988345709166,5.700734758134726,5.851665551752322,5.8314201916244475,,,,,,,,,,,,,,,,
54.0,5.821870778831059,5.8791831894380415,5.800981060323073,5.740291350912349,5.776481332632789,5.882258177652888,5.8773084373451665,5.8327407626169965,5.705559296049621,5.872031502950794,5.851872678388874,,,,,,,,,,,,,,,,
54.1,5.8407954001412365,5.9003909251593445,5.819328719479205,5.750208065971159,5.791695516174236,5.911366977263242,5.899323283482376,5.8546456651511125,5.709946417708642,5.896085380582408,5.874963050440671,,,,,,,,,,,,,,,,
54.2,5.8626629262141305,5.924799891168192,5.839699741843108,5.762305372840734,5.810569711433472,5.94457873650535,5.9252884454256485,5.8800087648496655,5.714209752089637,5.924326669416304,5.900842176569201,,,,,,,,,,,,,,,,
54.3,5.887923420252736,5.9533841515068975,5.862514553916018,5.776991875328128,5.833579344371008,5.982154327549097,5.955532948531867,5.909197725166647,5.71895279315675,5.957192554508683,5.929733928492284,,,,,,,,,,,,,,,,
54.40000000000001,5.9170081519178215,5.986995048530844,5.88832529323022,5.794592024522393,5.861104051330532,6.024262716750966,5.990296338596691,5.942574701969192,5.724939283723934,5.994994422330933,5.961997638192518,,,,,,,,,,,,,,,,
54.5,5.950280952300376,6.026222967681005,5.917731960623883,5.815341559090659,5.893400282034067,6.0709310719043375,6.029726115733181,5.980476568779067,5.732988977716906,6.037943526574563,5.998046492866079,,,,,,,,,,,,,,,,
54.6,5.987973134251143,6.071247766950987,5.951203890852071,5.839388274097889,5.930595072923781,6.1219817877379175,6.073805644879652,6.023221108511715,5.7438975713632825,6.086137850190423,6.038252375003705,,,,,,,,,,,,,,,,
54.7,6.03015623757886,6.121858718833656,5.989040835132867,5.866836773451612,5.9726607975705726,6.177032826152638,6.122336573475129,6.071038203037458,5.758334733889803,6.139510567188432,6.082912347056433,,,,,,,,,,,,,,,,
54.8,6.076731921658727,6.177488871966938,6.031339671130636,5.897755306739159,6.01944173979842,6.235491056705589,6.174945927018991,6.124010507960912,5.776772817954235,6.1978387160267525,6.132234601285625,,,,,,,,,,,,,,,,
54.90000000000001,6.1274313341677615,6.2372372653272725,6.0779347875775205,5.932226746840116,6.070644739194332,6.296607897907441,6.231074334159636,6.1820845383585885,5.799520574910963,6.2607296269773,6.186252830424451,,,,,,,,,,,,,,,,
55.0,6.181847237881121,6.299999265190015,6.128452774703527,5.970374213300544,6.125848732558093,6.359586769849943,6.290022700274951,6.2450404442368415,5.8267584448928496,6.3275999078568255,6.244789125947639,,,,,,,,,,,,,,,,
55.1,6.2394740457012485,6.364567939603592,6.182472225718065,6.0122909290800886,6.184535308594653,6.423657001392756,6.351032656755923,6.312474636802233,5.858548067155713,6.39766145531421,6.3075002365952635,,,,,,,,,,,,,,,,
55.2,6.299748899082776,6.429743605700223,6.239566050768807,6.058050189597679,6.2460943826515125,6.4881851716593575,6.413364454388808,6.383795868171477,5.8949239674397536,6.469920926840969,6.373844373609176,,,,,,,,,,,,,,,,
55.3,6.362081330607473,6.494387897431678,6.299373746918595,6.107681218866044,6.309865127789568,6.552747533473946,6.476352202928793,6.458222100694499,5.935910758970039,6.5431642679114175,6.443108451090139,,,,,,,,,,,,,,,,
55.40000000000001,6.4258679393330125,6.557493166141153,6.361647802547016,6.161114947728486,6.3751481210168075,6.617088414192077,6.539487151059786,6.534758589226143,5.981524793094593,6.6159856613362935,6.514430746987762,,,,,,,,,,,,,,,,
55.5,6.490485167316036,6.61819927010138,6.426171120685737,6.218181608190997,6.441200458074079,6.681136190603162,6.602398816938073,6.612185409851843,6.0317565285963015,6.686838028985939,6.586784241132857,,,,,,,,,,,,,,,,
55.6,6.555281602317301,6.675745127773872,6.492730179699705,6.278640949733026,6.507255710223588,6.744934631463287,6.6648198855799965,6.689045943131359,6.086535449154947,6.7540862526750285,6.659021893738192,,,,,,,,,,,,,,,,
55.7,6.619566730049383,6.729567091035621,6.561006916283342,6.342188480227081,6.572493163262023,6.808462075662372,6.726528124940105,6.7636619280035335,6.145730943977804,6.816102974392866,6.72992560270908,,,,,,,,,,,,,,,,
55.8,6.682588109368726,6.7792897484279475,6.630461440574133,6.408501383696248,6.636034206208402,6.8715317604381605,6.7872099411136775,6.834173197588972,6.2090997244810096,6.871381877324912,6.798197813833814,,,,,,,,,,,,,,,,
55.90000000000001,6.743536032786973,6.824659352158822,6.700309629758463,6.477247550335036,6.696959173686231,6.93373918446477,6.84638057353263,6.898608890295267,6.27627516353879,6.918692216507139,6.862488593592576,,,,,,,,,,,,,,,,
56.0,6.801572161980606,6.86564416085284,6.7695204689182225,6.548082155476418,6.754300796377015,6.994323072793318,6.90334727055509,6.955026715713272,6.346776397420616,6.957189317094588,6.921511264604676,,,,,,,,,,,,,,,,
56.1,6.8558611636516025,6.902448292418997,6.836836272022798,6.620662877757457,6.807103532382631,7.052121959803598,6.957160273883375,7.001674926563543,6.420008007529348,6.986506435489246,6.974089058665043,,,,,,,,,,,,,,,,
56.2,6.905630533875742,6.935440539570178,6.900850070934809,6.694569685996704,6.854528166850472,7.105705959811176,7.00667337422593,7.037188660437804,6.495289396773486,7.006863783775911,7.019195700380946,,,,,,,,,,,,,,,,
56.3,6.9502448508559285,6.965140556421063,6.9601170341230425,6.769235472267018,6.895921679638747,7.153458000577836,7.050726763706988,7.060781017285162,6.571882745376897,7.019114888663784,7.0560703504987385,,,,,,,,,,,,,,,,
56.40000000000001,6.989280086067201,6.992205820357723,7.013302595114999,6.8439230606798125,6.930903720457962,7.193694122797545,7.088277256018013,7.072447785659588,6.648992687403657,7.024707167704859,7.08434664447786,,,,,,,,,,,,,,,,
56.5,7.022579429941173,7.017358453543151,7.05923193155152,6.917695281963263,6.959524988317951,7.224935860382764,7.1185305328121125,7.073062072617032,6.725771876308023,7.02558881586563,7.104094486050283,,,,,,,,,,,,,,,,
56.6,7.050286235956218,7.041297707931816,7.0969943605616335,6.989353860903775,6.982275208427012,7.24611588752858,7.141138601545345,7.064368236126125,6.801358982828933,7.024092222256768,7.115867291452185,,,,,,,,,,,,,,,,
56.7,7.07285630725425,7.06465957733563,7.126062168886813,7.057481382034693,7.000039206809762,7.256741558449793,7.15627942302256,7.048942967524367,6.874872822163328,7.022728784151381,7.120755182164168,,,,,,,,,,,,,,,,
56.8,7.091030396599697,7.087985018839415,7.146331124744243,7.120557253894129,7.014105694528693,7.257074490499994,7.164628290407017,7.029981923431107,6.9453550379610896,7.023933336911546,7.120351794779732,,,,,,,,,,,,,,,,
56.90000000000001,7.105754747905944,7.111679473306164,7.1581404363407675,7.1769935131291,7.026013924019108,7.248146466952583,7.167345281987218,7.010967480214643,7.011795069735824,7.029848884461472,7.1166169489125535,,,,,,,,,,,,,,,,
57.0,7.118087927484733,7.135968826963586,7.16228343690326,7.2252427850023855,7.037351258110587,7.231739029097433,7.1659302825526865,6.995363756372313,7.073167771208457,7.042098808874552,7.111733319762063,,,,,,,,,,,,,,,,
